NN,NN,WDT,DT,DT
NN,NN,WDT,DT,NNS
VB,JJ,IN,EX,VBP
NN,NNS,WDT,VBD,RB
JJ,NNS,WDT,VBZ,WRB
RBR,JJ,IN,WP,TO
NNP,VBZ,IN,PRP,CC
VBZ,RB,IN,DT,JJS
NN,VBZ,IN,DT,NN
DT,NN,IN,WRB,TO
NNP,VBZ,IN,DT,NN
NN,NN,IN,NNS,VBP
NNS,NNS,WDT,VBP,RBR
NN,IN,DT,VBP,RB
NNP,VBZ,IN,NNS,IN
PRP,VBZ,IN,NNS,VBP
PRP,VBP,IN,EX,VBZ
VBZ,JJ,IN,WP,NN
JJ,NN,WDT,VBD,RB
PRP,VBP,IN,DT,NN
NNP,'',WDT,DT,JJ
RB,VBP,DT,IN,NNS
DT,NN,IN,JJ,NNS
DT,NN,IN,NN,IN
NNS,VBP,IN,NNS,IN
NNP,VBZ,IN,DT,JJ
NNP,NN,WDT,``,:
JJ,NN,WDT,MD,VB
DT,JJ,IN,VBG,IN
DT,JJ,IN,VBG,NN
NNS,VBP,IN,NN,VBG
RB,VBN,IN,NN,NNS
RB,VBZ,IN,IN,VBG
NNS,VBP,IN,JJ,NNS
VBG,NN,IN,JJ,TO
NN,CC,IN,JJ,IN
NN,IN,DT,NNS,RB
VB,VBN,IN,IN,JJ
IN,NN,IN,VBD,VBN
DT,NNS,IN,VBN,DT
NN,'',WDT,DT,NNS
NNS,VBP,IN,VBG,JJ
NNS,VBP,IN,NN,VBG
NNS,VBP,IN,NN,VBZ
JJ,NN,WDT,VBD,TO
DT,VBZ,IN,NN,IN
NNS,CC,IN,WRB,DT
JJ,NNS,WDT,PRP,VBP
NNP,CC,IN,MD,VB
MD,VB,IN,NN,VBG
IN,NN,IN,MD,VB
NNS,VBP,IN,NN,VBG
JJ,NNS,WDT,VBN,DT
JJ,NNS,WDT,NN,JJS
JJR,NN,WDT,VBZ,VBN
NN,",",IN,VBN,TO
NNP,NN,WDT,VBZ,VBN
VBG,JJ,IN,RB,IN
VBZ,NN,IN,PRP,VBP
NNS,VBP,IN,DT,NN
NNS,VBP,IN,DT,VBZ
PRP,VBD,IN,DT,JJS
NN,VBZ,IN,NN,NNS
NNS,VBP,IN,NN,VBG
RB,",",IN,VBZ,JJ
DT,NN,IN,NN,NN
RB,",",IN,NN,RB
NN,NN,IN,VBZ,DT
IN,NNS,WDT,VBP,NNS
JJ,NNS,WDT,NN,TO
NN,NNS,WDT,VB,DT
CC,NNS,WDT,NN,TO
IN,NN,IN,NN,DT
NNS,VBP,IN,NN,VBG
PRP,VBP,IN,DT,NN
NNS,VBP,IN,DT,NNS
NNS,VBP,IN,DT,NNS
NN,NNS,IN,NN,TO
DT,NN,IN,JJ,JJ
NNS,VBP,IN,NN,VBG
DT,NNS,IN,VBP,DT
JJ,NNS,WDT,DT,NNS
JJ,NNS,WDT,IN,IN
JJ,NN,IN,JJ,NNS
DT,NNS,WDT,VBD,IN
IN,NN,IN,NN,RB
JJ,NN,WDT,DT,NNS
IN,NN,IN,NN,RB
JJ,NNS,WDT,VBD,IN
IN,NNS,WDT,NN,DT
NNS,VBP,IN,NN,VBZ
NNP,VBZ,IN,DT,NN
NNS,VBP,IN,NN,VBG
NN,CC,IN,WP,NNS
NNP,VBZ,IN,NN,VBG
NNS,VBP,IN,NN,VBG
JJ,NNS,WDT,VBN,TO
NNS,NN,IN,VBZ,WRB
RB,JJ,IN,NN,NNS
NNS,IN,DT,CC,IN
DT,CC,IN,NN,NNS
PRP,VBD,IN,IN,DT
JJ,IN,DT,EX,VBD
MD,VB,IN,EX,VBP
RB,RB,WDT,CC,RB
VB,RB,IN,VBD,CD
CC,IN,DT,JJ,NNS
NN,NN,WDT,MD,VB
VBZ,VBN,IN,VBG,NNS
NNS,VBP,IN,DT,NN
NNS,IN,DT,IN,NNP
NNP,NNS,WDT,DT,NNS
NNS,CC,IN,NN,DT
NNP,NNS,WDT,EX,VBP
DT,NNS,WDT,DT,NN
PRP,VBZ,IN,NN,IN
NN,NNS,WDT,PRP,VBD
NNP,NNS,WDT,DT,NNP
NNP,NNP,WDT,VBD,DT
RB,VBZ,IN,EX,VBP
NNS,NN,IN,DT,NN
NN,NNS,WDT,PRP$,NNS
VB,VBN,IN,JJ,NNS
JJ,NN,WDT,VBP,VBG
NN,CC,IN,NN,DT
IN,NNS,WDT,MD,VB
JJ,NN,WDT,MD,VB
JJS,NN,WDT,NN,NNS
DT,NN,IN,MD,VB
NNS,VBP,IN,IN,NN
RB,RB,IN,NNS,TO
JJ,NN,WDT,JJS,NNS
MD,VB,IN,EX,VBP
JJ,NNS,WDT,MD,VB
JJ,NNS,WDT,MD,VB
NNS,VBP,IN,NN,NN
DT,NNS,WDT,DT,NNS
DT,NNS,IN,NN,VBZ
NNS,VBP,IN,JJ,NN
JJ,NN,WDT,MD,VB
NNS,VBP,IN,NN,VBG
IN,CD,WDT,VBN,TO
NN,NNS,WDT,MD,VB
VBZ,JJ,IN,NN,VBG
JJ,NNS,WDT,VBP,TO
VBP,PRP,IN,NN,JJ
NN,NN,WDT,VBZ,RB
IN,NNS,WDT,MD,VB
JJ,NN,WDT,VBZ,RB
NNS,VBP,IN,DT,NN
VB,NN,WDT,VBP,RB
DT,NN,IN,NNS,VBP
RB,VBP,IN,VBG,NNS
NNS,VBP,IN,PRP,VBZ
DT,NN,IN,NNS,PRP
NNS,",",IN,NN,TO
DT,NN,IN,VBZ,IN
VBZ,IN,DT,NN,WDT
",",VBZ,IN,PRP,VBP
PRP,VBP,IN,PRP,VBZ
RB,VB,IN,",",IN
JJ,NN,WDT,PRP,VBD
CC,RB,IN,PRP,VBZ
DT,NNS,IN,VBP,JJ
JJR,NNS,WDT,PRP,VBP
NN,IN,DT,NN,.
DT,NNS,WDT,NNS,CC
NNS,VBP,IN,NN,IN
DT,NNS,WDT,NN,DT
DT,NNS,IN,JJ,DT
",",IN,DT,VBZ,PRP
IN,NNS,WDT,VBP,VBD
DT,NNS,IN,PRP,VBP
MD,VB,IN,DT,NN
DT,NN,IN,VBZ,IN
DT,NNS,IN,PRP,VBP
DT,NNS,IN,VBP,VBN
VBG,NN,WDT,VBD,VBN
DT,NNS,WDT,NNS,VBD
JJ,NNS,WDT,DT,NNS
DT,NNS,WDT,VBP,JJ
RB,RB,WDT,NN,VBZ
DT,NNS,IN,NN,DT
DT,NNS,IN,JJ,JJ
DT,NNS,IN,PRP,VBP
",",CC,IN,VBZ,RB
",",RB,IN,PRP,MD
NN,IN,DT,NN,:
NNS,VBP,IN,NN,JJ
DT,NNS,WDT,NNS,IN
NNS,RB,IN,DT,NN
DT,NN,IN,NNP,NN
NNS,VBP,IN,PRP,MD
JJ,NNS,WDT,PRP$,NNS
PRP,VBP,IN,DT,NN
NNS,CC,IN,MD,VB
JJ,NN,WDT,VBZ,RB
DT,NNS,WDT,VBP,RB
VBG,TO,DT,",",NNP
JJ,NN,IN,NNS,CC
JJ,NNS,WDT,VBP,PRP$
DT,VBZ,IN,NN,VBZ
RB,VB,DT,NN,IN
PRP,VBP,IN,DT,NN
TO,VB,IN,NN,.
TO,VB,IN,NN,.
DT,VBZ,IN,JJ,NNS
NNS,IN,DT,DT,NNS
NNS,VBP,IN,PRP$,NN
JJ,NNS,WDT,PRP,VBP
IN,NN,IN,VB,RB
PRP,VBZ,IN,DT,NN
NNP,VBZ,IN,``,JJ
DT,VBZ,IN,PRP,VBP
VBZ,VBN,IN,PRP,VBP
TO,VB,IN,PRP,MD
NN,VBZ,IN,PRP,VBZ
VBZ,PRP,IN,EX,VBP
NN,NNS,WDT,PRP,VBP
NN,CC,IN,NNS,DT
NNP,VBZ,IN,``,DT
VBZ,PRP,IN,PRP,VBZ
NNP,VBZ,IN,``,NNP
VBZ,PRP,IN,DT,NNS
JJ,IN,DT,",",PRP
NNP,VBZ,IN,``,NNS
NN,PRP,IN,DT,NNS
NN,CC,IN,MD,VB
TO,VB,IN,DT,NN
NNS,VBP,IN,NNS,MD
``,VBZ,DT,",",IN
PRP,VBZ,IN,NNS,VBP
TO,VB,IN,NNS,VBP
NNP,VBP,IN,",",VBD
",",NNP,IN,NN,NNS
``,VBZ,DT,VBZ,VBN
NNP,VBZ,IN,NN,IN
DT,NNS,WDT,PRP,VBD
RB,VBN,IN,DT,NNS
PRP,RB,IN,PRP,VBP
DT,NNS,IN,PRP,VBP
DT,NN,IN,PRP,VBG
VB,IN,DT,NN,RB
DT,NNS,WDT,PRP,VBD
NNP,",",IN,MD,VB
NN,NN,WDT,PRP,RB
VB,NNS,WDT,PRP,VBP
DT,NN,WDT,PRP,VBP
VB,NNS,WDT,VBP,VBG
DT,NN,WDT,VBZ,RBR
DT,NN,WDT,NN,WP
IN,NNS,WDT,MD,RB
DT,NN,WDT,MD,VB
DT,NN,WDT,NN,NNS
NN,VBZ,IN,DT,NNP
CC,IN,DT,NN,","
DT,NN,IN,PRP,VBZ
RBR,IN,DT,NN,NNP
JJ,NNS,WDT,MD,VB
DT,NNS,WDT,DT,NNS
DT,NNS,WDT,VBP,VBN
NNS,CC,IN,WRB,PRP
NNP,VBZ,IN,DT,NN
DT,NNS,WDT,PRP,MD
NNS,IN,DT,MD,VB
NN,NNS,WDT,PRP$,NNS
DT,NN,IN,IN,JJ
VBG,NNS,WDT,NNS,VBD
JJ,NNS,WDT,VBP,VBN
NN,VBN,IN,IN,DT
VBZ,NN,IN,JJ,NNS
VBZ,JJ,IN,VBG,JJ
NN,NN,WDT,PRP,VBZ
NNS,IN,DT,",",CC
DT,NN,IN,PRP,VBP
NNS,VBP,IN,JJ,VBP
PRP,VBP,IN,IN,JJ
VB,IN,DT,IN,NN
DT,JJ,IN,DT,NN
NNS,VBP,IN,DT,NN
MD,VB,IN,DT,JJ
VBN,NN,IN,VB,RB
NNS,VBP,IN,DT,JJ
JJ,NN,WDT,VBZ,VBZ
NN,",",IN,VBN,IN
MD,VB,IN,DT,NN
NN,NN,WDT,DT,JJ
CC,VBZ,IN,DT,JJ
NN,'',WDT,VB,DT
DT,NN,WDT,PRP,VBP
IN,VBG,IN,VBG,NN
NN,IN,DT,DT,NN
CC,IN,DT,NN,MD
VBP,NNS,IN,VBP,VBN
IN,NNS,WDT,VBP,VBN
PRP,VBD,IN,EX,MD
DT,NNS,IN,MD,VB
DT,NN,WDT,PRP,VBD
VBP,VBN,IN,NNS,CC
CC,NNS,WDT,VBP,VBN
VBZ,VBN,IN,PRP,VBZ
IN,VBG,IN,PRP,VBZ
PRP,VBP,IN,JJ,NN
RB,VBP,IN,JJ,NN
JJ,NN,WDT,PRP,VBP
DT,NN,WDT,VBZ,DT
VBZ,JJ,IN,NN,NN
RBR,JJ,IN,CD,VBD
VB,NNS,IN,MD,VB
NNS,VBP,IN,JJ,NN
VBP,NNS,IN,NNS,PRP$
NNP,VBD,IN,NNS,IN
DT,NN,IN,PRP,MD
JJ,NN,WDT,MD,RB
NN,NNS,WDT,NNS,VBP
NNS,VBP,IN,DT,JJ
PRP,VBP,IN,PRP,VBZ
JJ,NN,WDT,MD,VB
WP,VBP,IN,DT,JJ
NNS,IN,IN,PRP,MD
IN,NNS,WDT,NN,IN
RB,VBP,IN,WRB,PRP
IN,NNS,WDT,NN,DT
JJ,CC,IN,MD,VB
NN,RB,IN,PRP,MD
IN,NNS,WDT,RB,TO
NN,NNS,WDT,NNS,MD
WP,VBP,IN,JJ,NN
",",VBP,IN,``,NNS
PRP,VBZ,IN,RB,DT
PRP,VBZ,IN,EX,VBZ
NNS,JJ,IN,JJ,NNS
",",VBZ,IN,WRB,JJ
PRP,VBZ,IN,``,DT
NNS,VBZ,IN,VBZ,RB
NN,VBP,IN,NN,NNS
NN,NN,WDT,NN,IN
DT,NN,IN,DT,NNS
NNS,VBG,IN,JJ,NNS
JJ,NNS,WDT,NN,NN
NN,VBD,IN,JJ,NN
RBR,JJ,IN,JJ,NN
JJ,NN,WDT,JJ,NN
JJ,NN,WDT,``,NNP
NN,NN,WDT,JJ,NN
IN,NNS,WDT,VBP,DT
PRP,VBP,IN,JJ,NN
CD,NN,WDT,DT,NNS
JJ,NN,WDT,PRP,VBP
NN,NN,WDT,MD,VB
JJ,NN,WDT,MD,VB
JJ,NN,WDT,DT,JJ
JJ,NNS,WDT,MD,VB
DT,NN,IN,DT,JJ
JJ,JJ,IN,VBP,JJ
NN,CC,IN,VBP,RB
JJ,NN,WDT,PRP,MD
DT,NN,IN,VBZ,VBN
JJ,NNS,WDT,MD,VB
JJ,NNS,WDT,VBP,VBN
WDT,NNS,WDT,DT,JJ
DT,NN,IN,NN,IN
CC,VBZ,IN,JJ,.
JJ,NNS,WDT,DT,JJ
CC,NNS,WDT,VBP,RB
JJ,NN,IN,DT,JJR
VB,VBN,IN,DT,JJ
JJ,NN,WDT,MD,VB
JJ,NNS,WDT,DT,JJ
JJ,NNS,WDT,DT,JJ
PRP,VBP,IN,VBD,RB
VBN,VBN,IN,EX,VBP
",",VBG,IN,PRP$,NN
JJ,NN,WDT,MD,VB
VBN,NNS,IN,NN,PRP$
DT,NNS,WDT,NN,VBP
JJ,NNS,WDT,MD,VB
NN,IN,DT,",",NNS
DT,NNS,WDT,NN,IN
POS,NN,IN,MD,VB
DT,NN,WDT,VBZ,TO
CC,NNS,WDT,VBP,JJ
IN,PRP,IN,DT,NN
JJ,NN,IN,JJ,PRP
DT,NNS,WDT,NN,VBP
DT,NNS,WDT,NNS,VBP
DT,NNS,WDT,VBP,VBN
NNS,JJ,IN,JJ,NN
NN,",",IN,MD,RB
PRP,VBD,IN,DT,NN
PRP,VB,IN,DT,NN
DT,NNS,WDT,DT,NNS
NN,",",IN,VBZ,JJ
RBR,IN,DT,:,PRP
PRP,VB,IN,DT,NNS
VBG,JJR,IN,NNS,NN
NN,IN,DT,",",JJ
VBG,NNS,WDT,MD,VB
VB,NN,WDT,VBZ,VBP
VBG,NN,IN,VBZ,VBN
DT,NNS,WDT,VBP,RB
NN,NN,WDT,VBZ,VBG
JJ,NN,WDT,MD,VB
JJ,NN,WDT,NN,DT
DT,NNS,DT,MD,VB
JJ,NNS,WDT,MD,VB
DT,NN,IN,NN,IN
JJ,NN,WDT,VB,VBP
VBG,NNS,WDT,VBP,DT
PRP,VBP,IN,PRP,VBZ
JJ,NNS,WDT,NN,DT
NN,VBZ,IN,JJS,IN
DT,NN,IN,PRP,VBP
NN,VBZ,IN,VBG,CC
JJS,NN,WDT,PRP,VBP
NNP,VBZ,IN,DT,JJ
VBN,IN,DT,NN,.
JJ,NNS,WDT,MD,VB
IN,NNS,WDT,PRP,VBP
DT,NN,IN,NN,VBZ
DT,NN,WDT,PRP,VBP
DT,NNS,WDT,PRP,VBP
DT,NN,IN,NN,NN
VBZ,JJ,IN,NN,PRP
NNS,VBP,IN,NN,DT
DT,NNS,WDT,VBP,PRP
PRP,VBP,IN,WRB,TO
DT,VBZ,IN,DT,NN
IN,NN,IN,NNS,PRP
",",VBD,IN,NN,","
JJ,NN,WDT,NN,TO
NNS,VBP,IN,DT,NN
DT,NN,IN,NN,TO
NNS,VBD,IN,NN,RB
WP,VBD,IN,NN,CC
VBD,RP,IN,PRP,VBZ
POS,NNS,IN,VBZ,:
PRP$,NN,IN,NNP,VBP
JJ,NN,WDT,VBZ,JJR
IN,JJ,IN,PRP,MD
NNP,VBZ,IN,PRP,VBZ
VBZ,JJ,IN,WP,PRP
DT,NN,WDT,",",WP
JJ,NN,IN,PRP,MD
JJ,NNS,WDT,NN,DT
NN,NN,WDT,JJ,CC
NN,NN,IN,JJ,TO
IN,NN,IN,DT,NNS
PRP,VBP,IN,DT,NNS
VBP,VBN,IN,NN,IN
",",CC,IN,IN,IN
PRP,NN,IN,CD,IN
NNP,NN,IN,PRP,VBZ
NN,VBZ,IN,DT,NNS
NNS,VBP,IN,JJ,NN
NNP,VBD,IN,DT,NN
DT,JJ,IN,DT,NN
DT,NN,IN,VBG,IN
JJ,NN,WDT,EX,VBZ
VBP,IN,DT,VBZ,IN
DT,NN,WDT,PRP,MD
JJ,NN,WDT,PRP,VBP
PRP,VBP,IN,DT,VBG
JJ,NNS,WDT,VBD,IN
NNS,VBP,IN,DT,NNS
DT,NNS,WDT,VBP,VBN
DT,NNS,WDT,VBP,VBN
IN,NNS,WDT,IN,NN
JJ,NNS,WDT,VBD,IN
DT,NN,IN,VBN,IN
CD,NNS,WDT,VBP,JJ
DT,NN,IN,VBZ,IN
