"('NN', 'pollution')","('TO', 'to')","('DT', 'the')","('JJ', 'nearby')","('NNS', 'residents')"
"('VBP', 'suffer')","('IN', 'from')","('DT', 'the')","('NN', 'sound')","('VBG', 'duiring')"
"('MD', 'can')","('VB', 'damage')","('DT', 'the')","('NNS', 'peoples')","('VBP', 'life')"
"('MD', 'can')","('VB', 'make')","('DT', 'the')","('NNS', 'people')","('IN', 'shout')"
"('NN', 'becuase')","('IN', 'if')","('DT', 'the')","('NN', 'speak')","('RB', 'quitly')"
"('MD', 'can')","('VB', 'reduce')","('DT', 'the')","('NNS', 'peoples')","('NN', 'reaction')"
"('JJ', 'rid')","('IN', 'of')","('DT', 'the')","('JJ', 'negitive')","('NNS', 'impacts')"
"('NNS', 'impacts')","('IN', 'of')","('DT', 'the')","('NN', 'sound')","('NN', 'pollution')"
"('NN', 'sound')","('IN', 'of')","('DT', 'the')","('NNS', 'machines')","('MD', 'should')"
"('NN', 'hand')","(',', ',')","('DT', 'the')","('NN', 'govrment')","('MD', 'should')"
"('DT', 'all')","('IN', 'of')","('DT', 'the')","('NN', 'community')","('VBD', 'worked')"
"('TO', 'to')","('VB', 'eliminate')","('DT', 'the')","('NN', 'sound')","('NN', 'polluiton')"
"('NN', 'polluiton')","(',', ',')","('DT', 'the')","('NNS', 'resulats')","('MD', 'will')"
"('JJS', 'Most')","('IN', 'of')","('DT', 'the')","('NNS', 'problems')","('IN', 'between')"
"('MD', 'will')","('VB', 'have')","('DT', 'the')","('NN', 'ability')","('TO', 'to')"
"('NN', 'influance')","('IN', 'in')","('DT', 'the')","('NN', 'peoblem')","('PRP', 'themselves')"
"('RBS', 'most')","('IN', 'of')","('DT', 'the')","('NNS', 'people')","('IN', 'in')"
"('WP', 'what')","('VBZ', 'is')","('DT', 'the')","('RBS', 'most')","('VBG', 'annoying')"
"('VB', 'answer')","('PRP', 'you')","('DT', 'the')","('NN', 'train')","('.', '.')"
"('VBD', 'came')","('IN', 'after')","('DT', 'the')","('JJ', 'continuous')","('NN', 'suffering')"
"('NN', 'suffering')","('IN', 'from')","('DT', 'the')","('JJ', 'boisturous')","('NN', 'train')"
"('VBN', 'reduced')","('TO', 'to')","('DT', 'the')","('JJ', 'minimum')","('CC', 'or')"
"('NN', 'damge')","('TO', 'to')","('DT', 'the')","('JJ', 'internal')","('NN', 'ear')"
"('NN', 'depending')","('IN', 'on')","('DT', 'the')","('NN', 'length')","('IN', 'of')"
"('NN', 'seriousity')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","('MD', 'should')"
"('RB', 'especially')","('IN', 'for')","('DT', 'the')","('NNS', 'workers')","('WP', 'who')"
"('VBN', 'affected')","('IN', 'by')","('DT', 'the')","('JJ', 'high')","('NNS', 'levels')"
"('VBZ', 'leads')","('TO', 'to')","('DT', 'the')","('NN', 'difficulty')","('TO', 'to')"
"('IN', 'in')","('NN', 'doing')","('DT', 'the')","('NN', 'work')","('.', '.')"
"('RB', 'just')","('IN', 'for')","('DT', 'the')","('NN', 'worker')","('NN', 'productivity')"
"('CC', 'but')","('RB', 'also')","('DT', 'the')","('MD', 'should')","('VB', 'take')"
"('NNS', 'accidents')","('TO', 'to')","('DT', 'the')","('NNS', 'lives')","('CC', 'and')"
"('NN', 'loss')","('IN', 'for')","('DT', 'the')","('NNS', 'companies')","('.', '.')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('JJ', 'psycological')","('CC', 'and')"
"('VB', 'listen')","('TO', 'to')","('DT', 'the')","('NN', 'loud')","('NN', 'music')"
"('TO', 'to')","('NN', 'hearing')","('DT', 'the')","('NN', 'loud')","('VBZ', 'sounds')"
"('NNS', 'issues')","('TO', 'to')","('DT', 'the')","('NNS', 'people')","('.', '.')"
"('NN', 'experience')","('IN', 'with')","('DT', 'the')","('NNS', 'trains')","('VBZ', 'sounds')"
"('VB', 'repeate')","('IN', 'in')","('DT', 'the')","('NN', 'future')","(',', ',')"
"('RB', 'even')","('IN', 'for')","('DT', 'the')","('NN', 'tiny')","('NNS', 'things')"
"(',', ',')","('CC', 'and')","('DT', 'the')","('NN', 'false')","('VBG', 'judging')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NN', 'noise')","('VBD', 'caused')"
"(',', ',')","('IN', 'on')","('DT', 'the')","('JJ', 'other')","('NN', 'hand')"
"('VBZ', 'complains')","('IN', 'from')","('DT', 'the')","('NN', 'noise')","('CC', 'and')"
"('JJ', 'rid')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","('.', '.')"
"('NN', 'problem')","('TO', 'to')","('DT', 'the')","('NNS', 'people')","('NN', 'everday')"
"('NNS', 'consequences')","('IN', 'on')","('DT', 'the')","('NNS', 'people')","('VBZ', 'lives')"
"('NN', 'solution')","('IN', 'for')","('DT', 'the')","('NN', 'noise')","('NN', 'environment')"
"('NNS', 'people')","('VB', 'avoid')","('DT', 'the')","('JJ', 'nearby')","('NNS', 'noises')"
"('VBP', 'complain')","('IN', 'about')","('DT', 'the')","('NNS', 'noises')","('WDT', 'that')"
"('NNS', 'noises')","('IN', 'during')","('DT', 'the')","('NN', 'day')","('CC', 'and')"
"('NNS', 'things')","('WDT', 'that')","('DT', 'the')","('NN', 'ear')","('MD', 'could')"
"('VBG', 'According')","('TO', 'to')","('DT', 'the')","('NN', 'article')","('``', '``')"
"(',', ',')","(""''"", ""''"")","('DT', 'the')","('NN', 'author')","('NNP', 'Daivid')"
"('MD', 'can')","('VB', 'affect')","('DT', 'the')","('NN', 'ear')","('.', '.')"
"(""''"", ""''"")","('NNS', 'decreases')","('DT', 'the')","('NN', 'ability')","('TO', 'to')"
"('VBG', 'meassring')","('``', '``')","('DT', 'the')","('NN', 'power')","('IN', 'of')"
"('NN', 'noise')","('IN', 'during')","('DT', 'the')","('NN', 'day')","('CC', 'and')"
"('PRP', 'it')","('IN', 'from')","('DT', 'the')","('NNS', 'neihborhoods')","('TO', 'to')"
"('PRP', 'it')","('VBZ', 'affects')","('DT', 'the')","('DT', 'the')","('NNS', 'people')"
"('VBZ', 'affects')","('DT', 'the')","('DT', 'the')","('NNS', 'people')","('POS', ""'s"")"
"('NN', 'pollution')","('NNS', 'affects')","('DT', 'the')","('NN', 'brain')","(',', ',')"
"('NN', 'heart')","(',', ',')","('DT', 'the')","('NN', 'breath')","(',', ',')"
"('NN', 'problem')","('VBD', 'faced')","('DT', 'the')","('NNS', 'children')","(',', ',')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('RBS', 'most')","('JJ', 'important')"
"(',', ',')","(""''"", ""''"")","('DT', 'the')","('NN', 'author')","('NNP', 'James')"
"('NN', 'noise')","('IN', 'from')","('DT', 'the')","('NNS', 'busses')","(""''"", ""''"")"
"('NN', 'night')","('CC', 'and')","('DT', 'the')","('NN', 'morning')","('.', '.')"
"('PRP', 'them')","('IN', 'from')","('DT', 'the')","('NNS', 'neigborhoods')","('.', '.')"
"('NN', 'pollution')","('IN', 'from')","('DT', 'the')","('NNS', 'communities')","('VBZ', 'is')"
"('CC', 'and')","('RB', 'also')","('DT', 'the')","('DT', 'the')","('NNS', 'workplaces')"
"('RB', 'also')","('DT', 'the')","('DT', 'the')","('NNS', 'workplaces')","('IN', 'because')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('RBS', 'most')","('JJ', 'serious')"
"('DT', 'all')","('IN', 'around')","('DT', 'the')","('NN', 'world')","('VBP', 'have')"
"('RB', 'also')","('VB', 'change')","('DT', 'the')","('NN', 'size')","('IN', 'of')"
"('NNS', 'problems')","('TO', 'to')","('DT', 'the')","('NN', 'hearing')","('IN', 'of')"
"('IN', 'about')","('NN', 'round')","('DT', 'the')","('NN', 'clock')","('NN', 'noise')"
"('RB', 'not')","('VB', 'give')","('DT', 'the')","('NN', 'chance')","('IN', 'for')"
"('JJ', 'common')","('IN', 'in')","('DT', 'the')","('JJ', 'local')","('NNS', 'communities')"
"('RB', 'not')","('VB', 'follow')","('DT', 'the')","('JJ', 'established')","('NN', 'operating')"
"('NNS', 'problems')","('IN', 'in')","('DT', 'the')","('NN', 'future')","('.', '.')"
"('RB', 'away')","('IN', 'from')","('DT', 'the')","('JJ', 'neggative')","('NNS', 'effects')"
"('PRP', 'them')","('VBG', 'reducing')","('DT', 'the')","('NN', 'level')","('IN', 'of')"
"('RB', 'also')","('VB', 'give')","('DT', 'the')","('NN', 'chance')","('IN', 'for')"
"('RB', 'also')","('VBZ', 'suggests')","('DT', 'the')","('JJS', 'best')","('NN', 'way')"
"('VBP', 'are')","('VBG', 'following')","('DT', 'the')","('NNS', 'rules')","('WDT', 'that')"
"('RP', 'off')","('IN', 'before')","('DT', 'the')","('CD', 'three')","('NNS', 'times')"
"('CD', 'three')","('NNS', 'times')","('DT', 'the')","('NNP', 'Environmental')","('NNP', 'Protection')"
"('CC', 'but')","('IN', 'in')","('DT', 'the')","('NN', 'specialist')","('NNS', 'places')"
"('PRP', 'them')","('TO', 'to')","('DT', 'the')","('NN', 'right')","('NN', 'way')"
"('IN', 'because')","('IN', 'of')","('DT', 'the')","('JJ', 'neggative')","('NNS', 'effects')"
"('NNS', 'damages')","('TO', 'to')","('DT', 'the')","('JJ', 'human')","('NN', 'body')"
"('JJ', 'due')","('TO', 'to')","('DT', 'the')","('NN', 'fact')","('IN', 'that')"
"('IN', 'because')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","('IN', 'that')"
"('VBG', 'sleeping')","('IN', 'on')","('DT', 'the')","('JJ', 'first')","('NN', 'hand')"
"('NNP', 'Berlin')","('VBZ', 'gives')","('DT', 'the')","('NN', 'example')","('IN', 'of')"
"('IN', 'down')","('IN', 'on')","('DT', 'the')","('NN', 'noise')","('IN', 'of')"
"('NNP', 'Weather')","('VBD', 'supported')","('DT', 'the')","('NNS', 'people')","('CC', 'and')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('NNS', 'rides')","('TO', 'to')"
"('NNS', 'regulations')","('IN', 'for')","('DT', 'the')","('NNS', 'buses')","(',', ',')"
"('DT', 'this')","('VBN', 'led')","('DT', 'the')","('NN', 'county')","('NNS', 'officials')"
"('IN', 'behind')","('VBZ', 'is')","('DT', 'the')","('JJ', 'first')","('IN', 'of')"
"('WP', 'who')","('VBZ', 'has')","('DT', 'the')","('NN', 'ability')","('TO', 'to')"
"('VBN', 'made')","('PRP', 'him')","('DT', 'the')","('NN', 'villain')","('JJ', 'due')"
"('NNS', 'people')","('DT', 'all')","('DT', 'the')","('NN', 'time')","('VBG', 'believing')"
"('WDT', 'which')","(',', ',')","('DT', 'the')","('JJR', 'lower')","('DT', 'the')"
"('DT', 'the')","('JJR', 'lower')","('DT', 'the')","('NN', 'noise')","('VBZ', 'is')"
"('NN', 'noise')","('VBZ', 'is')","('DT', 'the')","('JJR', 'fewer')","('NNS', 'chances')"
"('MD', 'will')","('VB', 'affect')","('DT', 'the')","('JJ', 'human')","('JJ', 'integral')"
"('MD', 'will')","('VB', 'reduce')","('DT', 'the')","('NN', 'number')","('IN', 'of')"
"('MD', 'may')","('NNS', 'causes')","('DT', 'the')","('NNS', 'employees')","('VBD', 'affected')"
"('NN', 'case')","('IN', 'against')","('DT', 'the')","('NN', 'owner')","('IN', 'of')"
"('NN', 'owner')","('IN', 'of')","('DT', 'the')","('NN', 'company')","('IN', 'in')"
"('VBD', 'red')","('IN', 'of')","('DT', 'the')","('NN', 'source')","('IN', 'of')"
"('NN', 'source')","('IN', 'of')","('DT', 'the')","('NN', 'pollution')","('.', '.')"
"('NNS', 'ears')","('IN', 'in')","('DT', 'the')","('NN', 'work')","('NN', 'feild')"
"('VB', 'take')","('DT', 'all')","('DT', 'the')","('NNS', 'chances')","('IN', 'of')"
"('CC', 'and')","('VB', 'stop')","('DT', 'the')","('NN', 'pollution')","('IN', 'for')"
"('WDT', 'which')","('NN', 'help')","('DT', 'the')","('NN', 'humanity')","('TO', 'to')"
"(',', ',')","('CC', 'but')","('DT', 'the')","('JJ', 'brutal')","('NN', 'truth')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('RBS', 'most')","('JJ', 'important')"
"('IN', 'by')","('VBG', 'increasing')","('DT', 'the')","('NN', 'level')","('IN', 'of')"
"('NNS', 'sounds')","('IN', 'in')","('DT', 'the')","('NN', 'environment')","('.', '.')"
"('NNS', 'sources')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","('PRP', 'they')"
"('PRP', 'it')","('VBZ', 'damges')","('DT', 'the')","('NN', 'health')","('JJ', 'such')"
"('IN', 'as')","('NN', 'reducing')","('DT', 'the')","('NN', 'ability')","('IN', 'of')"
"('NN', 'addtion')","(',', ',')","('DT', 'the')","('NN', 'mixmum')","('NN', 'level')"
"('NN', 'measure')","('IN', 'of')","('DT', 'the')","('NN', 'power')","('IN', 'of')"
"('JJR', 'less')","('IN', 'than')","('DT', 'the')","('NNS', 'people')","('WP', 'who')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('JJ', 'necessary')","('NN', 'issue')"
"('VBZ', 'seems')","('NN', 'tha')","('DT', 'the')","('NN', 'pace')","('IN', 'of')"
"('NNP', 'Peak')","(',', ',')","('DT', 'the')","('NNP', 'Monty')","('NNP', 'County')"
"('VBN', 'looked')","('IN', 'at')","('DT', 'the')","('DT', 'the')","('NN', 'cause')"
"('IN', 'at')","('DT', 'the')","('DT', 'the')","('NN', 'cause')","('IN', 'of')"
"('NN', 'role')","('IN', 'in')","('DT', 'the')","('VBG', 'making')","('NNS', 'people')"
"('NNS', 'humans')","(',', ',')","('DT', 'the')","('NN', 'propencity')","('IN', 'of')"
"('RB', 'long')","('IN', 'as')","('DT', 'the')","('NN', 'indusrty')","('IN', 'of')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NN', 'noise')","('IN', 'in')"
"('CC', 'or')","('VBG', 'redesigning')","('DT', 'the')","('NNS', 'machines')","('.', '.')"
"('NNS', 'headsets')","('IN', 'for')","('DT', 'the')","('NNS', 'workers')","('TO', 'to')"
"('PRP', 'them')","('IN', 'from')","('DT', 'the')","('JJ', 'dangerous')","('NNS', 'effects')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NN', 'number')","('IN', 'of')"
"('NNS', 'workers')","('IN', 'in')","('DT', 'the')","('NN', 'future')","('NN', 'bcause')"
"('TO', 'to')","('VB', 'protect')","('DT', 'the')","('NNS', 'workers')","('.', '.')"
"('NN', 'addtion')","(',', ',')","('DT', 'the')","('NNS', 'desingers')","('VBP', 'have')"
"('TO', 'to')","('VB', 'reduse')","('DT', 'the')","('NN', 'noise')","('IN', 'from')"
"('IN', 'that')","('VBZ', 'is')","('DT', 'the')","('JJS', 'best')","('NN', 'way')"
"('TO', 'to')","('VB', 'eleminate')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('RB', 'Moreover')","(',', ',')","('DT', 'the')","('NN', 'future')","('IN', 'of')"
"('NN', 'health')","('IN', 'in')","('DT', 'the')","('CD', 'two')","('NNS', 'aspects')"
"('CD', 'one')","('IN', 'of')","('DT', 'the')","('RBS', 'most')","('JJ', 'common')"
"('RB', 'Moreover')","(',', ',')","('DT', 'the')","('NN', 'diclination')","('IN', 'in')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('NN', 'place')","('IN', 'in')","('DT', 'the')","('NN', 'country')","('NN', 'side')"
"('NN', 'complain')","('IN', 'about')","('DT', 'the')","('NNS', 'noises')","('WDT', 'that')"
"('VBN', 'born')","('IN', 'by')","('DT', 'the')","('NN', 'development')","('IN', 'in')"
"('MD', 'may')","('VB', 'lessen')","('DT', 'the')","('NN', 'souriness')","('IN', 'of')"
"('MD', 'could')","('VB', 'harm')","('DT', 'the')","('JJ', 'human')","('VBG', 'being')"
"('IN', 'for')","('WRB', 'why')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('MD', 'could')","('VB', 'harm')","('DT', 'the')","('JJ', 'human')","('VBG', 'being')"
"('MD', 'could')","('NNS', 'causes')","('DT', 'the')","('NN', 'deth')","('IN', 'of')"
"('IN', 'in')","('NN', 'repairing')","('DT', 'the')","('NNS', 'streets')","(',', ',')"
"('NN', 'work')","('IN', 'at')","('DT', 'the')","('NN', 'airport')","('VBP', 'have')"
"('NN', 'airport')","('VBP', 'have')","('DT', 'the')","('JJ', 'same')","('NN', 'issue')"
"('NNS', 'issues')","('IN', 'on')","('DT', 'the')","('NNS', 'baises')","('IN', 'of')"
"('VBN', 'caused')","('IN', 'by')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('MD', 'can')","('VB', 'change')","('DT', 'the')","('NN', 'body')","('NN', 'function')"
"('NNP', 'It')","('VBZ', 'effects')","('DT', 'the')","('JJ', 'electrical')","('NN', 'activity')"
"('NN', 'activity')","('IN', 'of')","('DT', 'the')","('NN', 'brain')","(',', ',')"
"('MD', 'may')","('VBZ', 'effects')","('DT', 'the')","('NN', 'ability')","('IN', 'of')"
"('CC', 'and')","('VBG', 'proccssing')","('DT', 'the')","('NN', 'information')","('.', '.')"
"('RB', 'also')","('VBZ', 'effects')","('DT', 'the')","('NN', 'heart')","('NNS', 'rates')"
"('TO', 'to')","('VB', 'effect')","('DT', 'the')","('NN', 'breathing')","('NNS', 'effects')"
"('CD', 'One')","('IN', 'of')","('DT', 'the')","('NNS', 'changes')","('WDT', 'that')"
"('NN', 'result')","('IN', 'from')","('DT', 'the')","('NN', 'changing')","('IN', 'in')"
"('NN', 'function')","('VBZ', 'is')","('DT', 'the')","('NN', 'breathing')","('NNS', 'rates')"
"('VBN', 'effected')","('IN', 'by')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('MD', 'may')","('VB', 'cause')","('DT', 'the')","('NN', 'tirdeness')","('IN', 'of')"
"('NN', 'tirdeness')","('IN', 'of')","('DT', 'the')","('NN', 'person')","('IN', 'since')"
"('PRP', 'it')","('VBZ', 'reduces')","('DT', 'the')","('NN', 'productivity')","('IN', 'of')"
"('NN', 'productivity')","('IN', 'of')","('DT', 'the')","('NN', 'person')","(',', ',')"
"('MD', 'can')","('VB', 'harm')","('DT', 'the')","('JJ', 'human')","('NN', 'body')"
"('NN', 'body')","('CC', 'and')","('DT', 'the')","('NN', 'development')","('IN', 'that')"
"('DT', 'that')","('TO', 'to')","('DT', 'the')","('NNS', 'people')","('IN', 'around')"
"('VBG', 'complaing')","('IN', 'from')","('DT', 'the')","('NN', 'noise')","('NN', 'thta')"
"('VBG', 'causing')","('IN', 'by')","('DT', 'the')","('NNP', 'Ride')","('NNP', 'On')"
"('IN', 'because')","('IN', 'of')","('DT', 'the')","('DT', 'all')","('NN', 'time')"
"('NNS', 'issues')","('IN', 'in')","('DT', 'the')","('JJ', 'mental')","('NN', 'health')"
"('JJ', 'nervous')","('DT', 'all')","('DT', 'the')","('NN', 'time')","('.', '.')"
"('RB', 'also')","('VBP', 'prevent')","('DT', 'the')","('NN', 'person')","('IN', 'from')"
"('PRP', 'it')","('RB', 'lessen')","('DT', 'the')","('NN', 'person')","('NN', 'cearitvaity')"
"('RB', 'even')","('NNS', 'causes')","('DT', 'the')","('NN', 'death')","('IN', 'of')"
"('MD', 'may')","('VB', 'cause')","('DT', 'the')","('NN', 'death')","('IN', 'of')"
"('MD', 'could')","('VB', 'damage')","('DT', 'the')","('NN', 'person')","('POS', ""'s"")"
"('IN', 'as')","('NN', 'changing')","('DT', 'the')","('NN', 'person')","('POS', ""'s"")"
"('TO', 'to')","('VB', 'change')","('DT', 'the')","('NN', 'person')","('POS', ""'s"")"
"('TO', 'to')","('VBG', 'lessing')","('DT', 'the')","('NNS', 'muscles')","('NN', 'mobility')"
"('MD', 'can')","('VB', 'damage')","('DT', 'the')","('NN', 'person')","('POS', ""'s"")"
"('MD', 'could')","('VB', 'cause')","('DT', 'the')","('NN', 'death')","('IN', 'of')"
"('IN', 'in')","('NN', 'eliminating')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('NN', 'instance')","(',', ',')","('DT', 'the')","('NN', 'government')","('MD', 'should')"
"('MD', 'should')","('VB', 'put')","('DT', 'the')","('NN', 'noisy')","('NNS', 'enviroments')"
"('IN', 'that')","('NN', 'reduce')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('TO', 'to')","('VB', 'prevent')","('DT', 'the')","('JJ', 'negative')","('NNS', 'effects')"
"('NNS', 'people')","('IN', 'around')","('DT', 'the')","('NN', 'world')","('IN', 'like')"
"('TO', 'to')","('VB', 'hear')","('DT', 'the')","('NN', 'sound')","('RB', 'clearly')"
"('PRP', 'they')","('VBP', 'raise')","('DT', 'the')","('NN', 'sound')","('TO', 'to')"
"('NN', 'sound')","('TO', 'to')","('DT', 'the')","('NN', 'maximum')","('NN', 'level')"
"('NNS', 'people')","('VBP', 'raise')","('DT', 'the')","('NN', 'sound')","(',', ',')"
"('MD', 'will')","('VB', 'enjoy')","('DT', 'the')","('JJ', 'music')","('CC', 'and')"
"('JJ', 'music')","('CC', 'and')","('DT', 'the')","('NNS', 'beats')","('IN', 'of')"
"('IN', 'Despite')","('VBG', 'enjoying')","('DT', 'the')","('NN', 'sound')","('IN', 'of')"
"('NN', 'sound')","('IN', 'of')","('DT', 'the')","('JJ', 'music')","(',', ',')"
"('NNS', 'days')","(',', ',')","('DT', 'the')","('NN', 'number')","('IN', 'of')"
"('RB', 'dramatically')","('CC', 'and')","('DT', 'the')","('NN', 'noise')","('WDT', 'which')"
"('NNS', 'workers')","('CC', 'and')","('DT', 'the')","('NNS', 'residents')","(',', ',')"
"(',', ',')","('IN', 'because')","('DT', 'the')","('JJ', 'high')","('NN', 'level')"
"('TO', 'to')","('VB', 'eliminate')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('VBP', 'care')","('IN', 'for')","('DT', 'the')","('NNS', 'labors')","('CC', 'and')"
"('TO', 'to')","('NN', 'control')","('DT', 'the')","('NN', 'noise')","('.', '.')"
"('MD', 'can')","('VB', 'avoid')","('DT', 'the')","('JJ', 'high')","('NN', 'level')"
"('NN', 'distance')","('IN', 'from')","('DT', 'the')","('NN', 'source')","('IN', 'of')"
"('NNS', 'diseases')","('TO', 'to')","('DT', 'the')","('NN', 'ear')","('CC', 'and')"
"('NNS', 'effects')","('IN', 'on')","('DT', 'the')","('NN', 'body')","('.', '.')"
"('MD', 'can')","('VB', 'harm')","('DT', 'the')","('NNS', 'ears')","('.', '.')"
"('MD', 'may')","('VB', 'reduce')","('DT', 'the')","('NN', 'efficiency')","('IN', 'of')"
"('VBG', 'depending')","('TO', 'to')","('DT', 'the')","('NN', 'time')","('CC', 'and')"
"('NN', 'time')","('CC', 'and')","('DT', 'the')","('NN', 'sound')","('NN', 'level')"
"('NN', 'level')","('WDT', 'which')","('DT', 'the')","('NN', 'ear')","('VBP', 'have')"
"('NN', 'ear')","('VBP', 'have')","('DT', 'the')","('NN', 'ability')","('TO', 'to')"
"('NNP', 'dB')","('IN', 'for')","('DT', 'the')","('NN', 'noise')","('IN', 'in')"
"('NN', 'one-third')","('IN', 'of')","('DT', 'the')","('NN', 'day')","('IN', 'for')"
"('MD', 'may')","('VB', 'make')","('DT', 'the')","('JJ', 'ear')","('JJ', 'vulnerable')"
"('VBP', 'are')","('RB', 'not')","('DT', 'the')","('JJ', 'only')","('NN', 'damage')"
"('NN', 'damage')","('WDT', 'that')","('DT', 'the')","('NN', 'noise')","('NN', 'cause')"
"('NN', 'impact')","('IN', 'on')","('DT', 'the')","('JJ', 'internal')","('NN', 'body')"
"('NN', 'noise')","('NN', 'prevent')","('DT', 'the')","('NN', 'person')","('IN', 'from')"
"('NN', 'addtion')","(',', ',')","('DT', 'the')","('NN', 'production')","('IN', 'of')"
"('NN', 'production')","('IN', 'of')","('DT', 'the')","('NN', 'worker')","('MD', 'will')"
"('VB', 'concentrate')","('IN', 'on')","('DT', 'the')","('NN', 'work')","('CC', 'or')"
"('VB', 'therefore')","('VB', 'be')","('DT', 'the')","('NN', 'cause')","('IN', 'of')"
"('IN', 'by')","('VBG', 'making')","('DT', 'the')","('NNS', 'companies')","('VBP', 'offer')"
"('WDT', 'that')","('VBZ', 'decreases')","('DT', 'the')","('JJ', 'exessive')","('NN', 'amout')"
"('WDT', 'that')","('NNS', 'reduces')","('DT', 'the')","('NN', 'noise')","('JJ', 'such')"
"('NNS', 'diseases')","(',', ',')","('DT', 'the')","('JJS', 'best')","('NN', 'way')"
"('RB', 'Not')","('RB', 'only')","('DT', 'the')","('NNS', 'workers')","('VBP', 'have')"
"('NNS', 'workers')","('VBP', 'have')","('DT', 'the')","('NN', 'right')","('TO', 'to')"
"('RB', 'Moreover')","(',', ',')","('DT', 'the')","('NN', 'goverment')","('MD', 'should')"
"('IN', 'because')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","('DT', 'the')"
